symbol,side,entry_date,exit_date,entry_z,exit_z,beta,corr,hold_bars,pair_ret,exit_reason
SBIN,SHORT_PAIR,2024-02-07,2024-02-08,2.259607437358864,4.049330794450608,0.033160285900098764,0.9144566923719464,1,-0.03630800707583659,stop
SBIN,SHORT_PAIR,2024-02-09,2024-02-14,4.524896100158449,3.731951743082992,0.03758953154420209,0.86407968666192,3,-0.024926479915354665,stop
SBIN,SHORT_PAIR,2024-02-15,2024-03-06,3.697255083294676,0.4268912067185588,0.048248240495864354,0.7811771613563039,14,-0.027904916220408606,mean_revert
SBIN,SHORT_PAIR,2024-05-03,2024-05-09,2.0225682445330775,3.7352942746899416,0.09791153809895616,0.7636637157327607,4,0.011753592811037064,stop
SBIN,LONG_PAIR,2024-08-05,2024-09-03,-2.575936471928828,-0.6695105757032771,0.022872880003351553,0.8129485516180931,20,0.01503750824885731,time
SBIN,LONG_PAIR,2025-02-06,2025-02-17,-2.280480752965153,-0.3223154321704837,0.0694498813600644,0.9208538587705253,7,-0.030740979212544765,mean_revert
SBIN,SHORT_PAIR,2025-03-04,2025-03-17,2.395447917843611,0.2927038506416463,0.06599011946139621,0.9326152645594185,8,-0.008642320777913205,mean_revert
SBIN,SHORT_PAIR,2025-04-03,2025-04-15,2.104765608840732,0.367184803060534,0.041220563435199545,0.8297592686876004,6,0.020287990441243187,mean_revert
SBIN,SHORT_PAIR,2025-11-03,2025-11-20,2.026992562259726,0.3664035621499446,0.07786471317586414,0.8617161315767473,12,-0.03224087911474355,mean_revert
SBIN,LONG_PAIR,2026-05-08,2026-06-08,-2.542076456782333,-0.26378797563382106,0.05770912906413738,0.8783859240263223,20,-0.016764266061001776,mean_revert
ITC,LONG_PAIR,2022-01-05,2022-01-28,-2.1739390926376965,-0.39389627193671906,0.014366763031411236,0.8009146999654313,16,-0.012715783294929076,mean_revert
ITC,SHORT_PAIR,2022-09-16,2022-10-17,2.021589785179464,0.9934528472998035,0.016957042135651777,0.9174092342141965,20,-0.0030792754593042663,time
ITC,SHORT_PAIR,2023-05-30,2023-06-07,2.2651751777914155,0.47356667269360714,0.03607100266536237,0.936903256841055,6,0.013404404162901822,mean_revert
ITC,LONG_PAIR,2023-06-30,2023-07-05,-2.591106129917492,-0.0997407229454565,0.04479999956807756,0.9595409913987056,3,0.05154822957435768,mean_revert
ITC,LONG_PAIR,2023-07-25,2023-08-23,-2.4576336789612254,-1.3512235332505542,0.03426935634215338,0.9498542235856667,20,-0.025220758236571786,time
ITC,LONG_PAIR,2023-11-21,2023-12-01,-2.192229354882277,-0.29340674572170267,0.015431040025424482,0.7697695626615356,7,0.03068220959458217,mean_revert
ITC,SHORT_PAIR,2024-01-03,2024-01-09,2.981315224690997,0.30413483139413605,0.009669008820952675,0.8773053925335237,4,0.026623142478014863,mean_revert
ITC,LONG_PAIR,2024-01-29,2024-01-30,-3.0210576308704797,-3.9567209693252297,0.011557644170521903,0.9270423661230104,1,-0.02600815383006662,stop
ITC,LONG_PAIR,2024-01-31,2024-02-28,-3.32095218916125,-1.2843243541974745,0.010854967744140813,0.8624225822748417,20,-0.061303660274226415,time
ITC,SHORT_PAIR,2024-07-29,2024-08-27,2.1103015805537657,0.33138854726617856,0.015502865934377314,0.7001300473965226,20,-0.009059093595987725,mean_revert
ITC,LONG_PAIR,2024-10-18,2024-10-30,-2.1995638110296887,0.17725581357906312,0.013814236223801889,0.7867109864162781,8,0.010250289025406636,mean_revert
ITC,LONG_PAIR,2024-12-03,2024-12-19,-2.0605200568768103,-0.43510046313554024,0.020052510390315123,0.9211944192344133,12,-0.01228273240532199,mean_revert
ITC,LONG_PAIR,2025-03-20,2025-04-04,-2.5109776526544696,-0.3975740392785231,0.031714155653069745,0.8740472221345651,10,0.014625851353612773,mean_revert
ITC,SHORT_PAIR,2026-04-29,2026-05-06,2.2143847852996834,0.46693985775987185,0.00860242872296385,0.9048587893155163,4,0.017603925062721057,mean_revert
ITC,LONG_PAIR,2026-06-01,2026-06-30,-3.0658946683796247,-1.1845625368538797,0.008795469440626211,0.7794214714657407,20,0.02592238551041366,time
HINDUNILVR,LONG_PAIR,2022-01-14,2022-01-20,-3.1174407029467095,-3.747663391318372,0.09560508900715183,0.8962881957108529,4,-0.04049826475894817,stop
HINDUNILVR,LONG_PAIR,2022-02-25,2022-03-22,-2.0694226516936376,-3.7095744637481696,0.09389289784318336,0.7986039075418365,15,-0.08533615119118426,stop
HINDUNILVR,LONG_PAIR,2022-03-23,2022-04-13,-3.3378342342095353,-0.44498177988408455,0.17634799215114136,0.8058144475320445,15,0.08538883506852847,mean_revert
HINDUNILVR,SHORT_PAIR,2023-12-29,2024-01-04,2.79765335369291,0.05683714298073511,0.038447205745282195,0.7689149980535032,4,0.026673554144592836,mean_revert
HINDUNILVR,LONG_PAIR,2024-01-23,2024-02-21,-4.887545059607865,-1.0810919324671355,0.0361714427975513,0.7087329688949666,20,0.011891197435861799,time
HINDUNILVR,SHORT_PAIR,2024-08-06,2024-08-27,2.335010535968557,0.21882505930380403,0.1337655785235979,0.840013491158223,14,-0.0004113074228840217,mean_revert
HINDUNILVR,LONG_PAIR,2024-10-24,2024-11-12,-3.643088706482258,-0.07993535597690143,0.14298670939323077,0.7952430470614659,13,-0.0029479420501259714,mean_revert
HINDUNILVR,LONG_PAIR,2024-12-04,2024-12-20,-2.0687694880042167,-0.13613755691740717,0.24142333816940942,0.9379441859723583,12,-0.04430992947384279,mean_revert
HINDUNILVR,LONG_PAIR,2025-03-18,2025-04-07,-2.072672280474816,0.8845004587529105,0.12707465763298176,0.7707903666796571,13,0.03973664147589329,mean_revert
HINDUNILVR,SHORT_PAIR,2026-04-22,2026-05-07,2.966628546979469,0.4937556292076126,0.10697207347236803,0.9352819502677369,10,0.04055443156903496,mean_revert
LT,SHORT_PAIR,2021-11-09,2021-12-02,3.4582685521029597,0.46441756767561015,0.11032318364013861,0.819302358981109,16,0.07551138627835961,mean_revert
LT,LONG_PAIR,2022-03-14,2022-04-12,-2.27515959435563,-1.9233584822762184,0.1490167527692964,0.9439095175761869,20,-0.005276818150753566,time
LT,SHORT_PAIR,2022-07-08,2022-07-29,3.948463291074619,0.3841542874970358,0.11075981568734994,0.9425523044630878,15,-0.07878757633091985,mean_revert
LT,SHORT_PAIR,2022-12-07,2022-12-08,2.723435976684239,3.585747624685216,0.12958623708857078,0.9525358382662538,1,-0.02023330986230263,stop
LT,SHORT_PAIR,2022-12-09,2023-01-06,3.195282475077998,1.52636109790176,0.13656656977481005,0.9379754174152315,20,0.026631996402686976,time
LT,SHORT_PAIR,2023-07-27,2023-08-25,2.190710651735655,1.641297004963016,0.18734499856900036,0.857705636719525,20,-0.006845396112114438,time
LT,SHORT_PAIR,2023-08-28,2023-09-26,2.034852925024679,1.6606595865673217,0.2514288275860234,0.7390789649802523,20,-0.07591238646085313,time
LT,LONG_PAIR,2024-01-02,2024-01-05,-2.905786137934118,-0.28718773308153756,0.22903774771812985,0.9891610606795839,3,0.023898147720958763,mean_revert
LT,LONG_PAIR,2024-01-15,2024-01-17,-2.431601309054527,2.139907225748885,0.22819265019376328,0.9907230801294249,2,0.013301175330344604,mean_revert
LT,SHORT_PAIR,2024-01-18,2024-01-31,3.2144736923518864,-1.4635009309620954,0.23031633643631746,0.9882748803377622,7,0.035154719107383964,mean_revert
LT,LONG_PAIR,2024-02-01,2024-02-26,-2.5630961094220415,-0.14645745435258087,0.2377395781832049,0.9636655052326066,17,0.01658063836893244,mean_revert
LT,LONG_PAIR,2024-10-28,2024-10-31,-2.404096739750759,1.932121189834328,0.1293435912358784,0.7008192342242465,3,0.08497230759401161,mean_revert
LT,LONG_PAIR,2025-02-01,2025-02-03,-2.298414689855169,-4.219029589388134,0.24529983958795318,0.9406440469748528,1,-0.044652253828478546,stop
LT,LONG_PAIR,2025-02-04,2025-02-21,-2.9995105013125847,0.23553444532367745,0.2554673866488402,0.917260701206192,13,-0.025918110062407334,mean_revert
LT,LONG_PAIR,2025-04-11,2025-05-09,-2.026242715633741,1.1880455997907033,0.22856469438031685,0.7585449464798514,17,0.09343982964554992,mean_revert
LT,SHORT_PAIR,2025-10-31,2025-11-12,2.4406438899047065,0.38675055186319446,0.2297629757028871,0.8125478785565003,7,0.020301665608955424,mean_revert
LT,SHORT_PAIR,2025-12-17,2025-12-22,2.089449415235227,0.285238972980653,0.28119317958584633,0.9279663338478407,3,0.0013922105549325262,mean_revert
LT,SHORT_PAIR,2026-01-30,2026-02-27,2.275298380434158,2.0735108790337144,0.29127905199106724,0.9079557377038505,20,-0.08962270136721331,time
LT,SHORT_PAIR,2026-05-29,2026-06-29,2.4358153649866634,1.4543611182795981,0.294943954677913,0.8228813476967671,20,-0.016767555264919617,time
BAJFINANCE,LONG_PAIR,2021-11-22,2021-12-06,-2.5455198011316975,-0.46938855440487415,0.03858914622136593,0.7378329830075409,10,-0.013978368171402208,mean_revert
BAJFINANCE,SHORT_PAIR,2022-01-06,2022-01-11,2.9526376342870835,0.43995411438370213,0.07016522332793924,0.9449301746719432,3,0.011343620084419304,mean_revert
BAJFINANCE,LONG_PAIR,2022-02-01,2022-02-08,-2.458235470173571,0.10203499055878797,0.07509629808134567,0.947617448126823,5,0.007084247132755813,mean_revert
BAJFINANCE,SHORT_PAIR,2022-02-24,2022-03-07,2.668491179986888,-0.1231579672472585,0.07231802457474701,0.9291876259089932,6,0.07414958375422584,mean_revert
BAJFINANCE,SHORT_PAIR,2022-04-18,2022-04-20,2.3765148525702204,0.428008054284727,0.05749149039741911,0.9347305886019666,2,0.03140542138127731,mean_revert
BAJFINANCE,LONG_PAIR,2022-04-28,2022-05-27,-2.5210157525079566,-0.9495274229082145,0.053363100295557596,0.8947749101850416,20,-0.10636230367594376,time
BAJFINANCE,SHORT_PAIR,2022-06-17,2022-06-27,2.18379346745937,0.2537055688509978,0.09594472583022137,0.9621185106903837,6,-0.037519637411855426,mean_revert
BAJFINANCE,SHORT_PAIR,2022-07-26,2022-07-28,2.064100748584239,4.733886722883043,0.0630962629221879,0.9127615669263256,2,-0.12793790021370954,stop
BAJFINANCE,SHORT_PAIR,2022-07-29,2022-08-10,3.462323601380453,-0.31985337107459827,0.07659392354133725,0.8875912553426285,7,0.009961772704171624,mean_revert
BAJFINANCE,SHORT_PAIR,2022-09-21,2022-10-19,2.130764182993951,0.46866148912851174,0.08779308102132995,0.9728214589492405,19,0.039320008302156595,mean_revert
BAJFINANCE,LONG_PAIR,2022-12-21,2023-01-18,-2.125140449889383,-1.7246742088606508,-0.03703692847379007,-0.7938619128667415,20,-0.08097469268437155,time
BAJFINANCE,SHORT_PAIR,2023-05-18,2023-06-07,2.1148026512356157,0.3242620301300416,0.06879721427446997,0.8636877444983536,14,-0.04053125492002155,mean_revert
BAJFINANCE,LONG_PAIR,2023-06-28,2023-07-04,-2.4692508428824675,0.6588595198501646,0.11022251020816858,0.9665993559025373,3,0.11092455606953024,mean_revert
BAJFINANCE,LONG_PAIR,2023-07-11,2023-07-24,-2.0486135380341253,-0.486333715097273,0.09617090235613777,0.9569676194895617,9,0.017332154331723738,mean_revert
BAJFINANCE,LONG_PAIR,2023-07-27,2023-08-25,-2.0271809274533577,-0.1645495632747688,0.060390630503691076,0.907785433505689,20,-0.008756229560087916,mean_revert
BAJFINANCE,SHORT_PAIR,2024-12-17,2025-01-15,2.0252545985174155,1.0174282380671569,0.04576609767578416,0.9143668010848777,20,-0.00555076680798118,time
BAJFINANCE,SHORT_PAIR,2025-06-09,2025-06-17,2.2959429788585015,0.32663014495686765,0.025368235776232446,0.7899338483166978,6,0.03903977138733259,mean_revert
BAJFINANCE,SHORT_PAIR,2025-07-22,2025-07-25,2.0477004893509125,-0.07542258808034931,0.04553515224168459,0.7621474060087502,3,0.04032592927573233,mean_revert
BAJFINANCE,SHORT_PAIR,2025-09-04,2025-10-03,2.0501702528810113,1.4378077763480674,0.06231858280507924,0.7347666884596983,20,-0.05843623564809134,time
BAJFINANCE,SHORT_PAIR,2026-02-13,2026-03-06,3.236281588766505,0.4467079883518816,0.08037788508311326,0.7668628404719162,14,0.06952865286599239,mean_revert
BAJFINANCE,SHORT_PAIR,2026-05-05,2026-06-02,2.113517653480976,-0.2511085222456183,0.05609848551378436,0.93381545888027,19,0.07862613388733242,mean_revert
BAJFINANCE,SHORT_PAIR,2026-06-23,2026-07-22,2.3024635750073275,2.6669844334172264,0.06947415086801009,0.8714749905490593,20,-0.10799541490696495,time
BAJFINANCE,SHORT_PAIR,2026-07-23,2026-08-07,2.4518520967913644,-0.673565645434614,0.13998287335637843,0.7991077956618633,11,-0.032626484766574024,mean_revert
HCLTECH,LONG_PAIR,2022-07-11,2022-08-02,-3.0103930465329496,-0.47767289542993674,0.051466931378604884,0.7898295230049966,16,0.015685488782569656,mean_revert
HCLTECH,LONG_PAIR,2023-07-06,2023-07-10,-2.317872631301904,-3.859617036688622,0.08707636384152243,0.9471599040383958,2,-0.046927124706044474,stop
HCLTECH,LONG_PAIR,2023-07-11,2023-08-01,-3.8030696358808362,-0.25197855490441085,0.07745705542858615,0.8949752543695779,15,0.028806312384474404,mean_revert
HCLTECH,SHORT_PAIR,2023-12-15,2023-12-21,2.7785299384422886,0.2677275566346268,0.06481797842734194,0.8041772928265843,4,0.045826909809237766,mean_revert
HCLTECH,SHORT_PAIR,2024-01-15,2024-02-14,2.6851333820583623,1.949766428646991,0.07837144888020514,0.9416010378097509,20,-0.06148118211761612,time
HCLTECH,SHORT_PAIR,2024-07-23,2024-08-21,2.14911364140289,1.446421833555112,0.08775747324586869,0.9199959319396278,20,-0.048319567297178796,time
HCLTECH,LONG_PAIR,2024-09-20,2024-09-30,-2.1991147327791953,-0.23335961688897022,0.19886663337621932,0.8790073827256597,6,0.020328894707558023,mean_revert
HCLTECH,SHORT_PAIR,2024-10-07,2024-11-01,2.030807847407898,0.3011755798468912,0.12855074786546344,0.8155621852717098,19,0.0019748170952853857,mean_revert
HCLTECH,LONG_PAIR,2025-03-19,2025-04-22,-2.037559456165036,-1.6294057432742282,0.19697075178357562,0.8236474764107915,20,-0.05262586381254692,time
HCLTECH,LONG_PAIR,2025-07-15,2025-08-12,-3.320028326208293,-0.4256993623873672,0.11084745427477402,0.7950538815749135,20,-0.032351428944624915,mean_revert
HCLTECH,LONG_PAIR,2025-09-16,2025-10-09,-2.03349311997381,0.10178032347621682,0.2252852911883797,0.8039682506097469,16,0.002803941132873974,mean_revert
HCLTECH,SHORT_PAIR,2025-11-19,2025-11-26,2.63407883877811,0.3475788558341657,0.11091396448125343,0.8398229855548656,5,0.027535374437242504,mean_revert
HCLTECH,SHORT_PAIR,2025-12-08,2025-12-30,2.9221629722984472,0.18138107785312793,0.1669539134128036,0.9195211676693335,15,0.043328373510996256,mean_revert
MARUTI,SHORT_PAIR,2021-11-16,2021-11-17,2.8317712487234243,3.626392439004471,0.5641275168067376,0.7931595084432739,1,-0.031025874775728317,stop
MARUTI,SHORT_PAIR,2021-11-18,2021-11-30,3.072049780827283,0.47278650622673213,0.6482112325424337,0.7480702369362433,7,0.10075612483768705,mean_revert
MARUTI,SHORT_PAIR,2022-01-21,2022-01-25,2.542890414349055,4.117668219771721,0.551383579061251,0.7488346806572993,2,-0.06104621382726148,stop
MARUTI,SHORT_PAIR,2022-09-16,2022-09-26,2.2708871584746504,0.39151760741957087,0.273849513230337,0.8550204511012751,6,0.0305599340691714,mean_revert
MARUTI,LONG_PAIR,2023-04-25,2023-05-03,-2.1227790825948096,-0.2603222025094944,0.47147084525878974,0.7953562954932749,5,0.030270644448602432,mean_revert
MARUTI,SHORT_PAIR,2023-05-11,2023-05-29,2.440689692424189,0.48861183561164684,0.4780233596630154,0.8412230724236142,12,4.1470831935029595e-05,mean_revert
MARUTI,SHORT_PAIR,2023-06-06,2023-06-13,2.5298031897913495,0.18037813527419955,0.6795422945667413,0.9222229176238702,5,0.026742856463997097,mean_revert
MARUTI,LONG_PAIR,2023-07-03,2023-07-05,-2.301059440073155,-0.2020853365180159,0.8296660179369281,0.9307972048367926,2,0.02974834202591304,mean_revert
MARUTI,LONG_PAIR,2023-07-14,2023-07-27,-2.3878676835727064,-0.3610425145032014,0.6828787535423355,0.8945310558443479,9,0.012283891143513281,mean_revert
MARUTI,SHORT_PAIR,2024-03-19,2024-04-05,2.654302543476989,0.2802555887495692,1.7065450081819173,0.8398767056034785,11,-0.016639830453191153,mean_revert
MARUTI,SHORT_PAIR,2024-04-16,2024-04-29,2.033634876011396,-0.16250571701118063,2.072835037317538,0.8532707316909407,8,0.031405380269609866,mean_revert
MARUTI,SHORT_PAIR,2024-05-09,2024-05-16,2.105680771002898,0.3438366889879058,1.6824921272884332,0.7064396105843167,5,0.03476121975864635,mean_revert
MARUTI,LONG_PAIR,2024-10-28,2024-10-29,-2.3107008824938156,-3.697921723995083,0.4856610417775272,0.723829032285339,1,-0.04062525704593521,stop
MARUTI,LONG_PAIR,2024-10-30,2024-11-11,-2.4353983991747774,-0.11344338327058597,0.5695922572801557,0.7259733609883272,8,0.01739557729432616,mean_revert
MARUTI,LONG_PAIR,2024-12-05,2024-12-19,-2.102335674454559,-0.27355194094332197,0.9314869047698962,0.8992786721310463,10,0.008235963515471699,mean_revert
MARUTI,SHORT_PAIR,2025-01-03,2025-01-31,2.1391484648384345,2.087221263499226,0.8733275880919787,0.7392486215934231,20,-0.049597380282102456,time
MARUTI,LONG_PAIR,2026-04-28,2026-05-04,-2.2903410307472822,0.06574567592786051,0.9108617529758307,0.969391031089701,3,0.048674597646083895,mean_revert
MARUTI,SHORT_PAIR,2026-06-15,2026-06-18,2.8867846756732494,0.1585373827080701,0.5892618312494196,0.8382768844919458,3,0.031011659307978667,mean_revert
MARUTI,SHORT_PAIR,2026-06-30,2026-07-01,3.6704844948109066,3.9048338900552735,0.5268903704932439,0.7083581184058189,1,-0.016744030406211634,stop
SUNPHARMA,SHORT_PAIR,2021-12-22,2022-01-19,2.2470754540928684,0.9474451767591928,0.04705051150513006,0.7741131230997561,20,-0.048683261855256295,time
SUNPHARMA,SHORT_PAIR,2023-07-27,2023-08-25,3.2093449487382117,1.0486611595535749,0.09120590653772674,0.9516819486272229,20,0.01996754888101808,time
SUNPHARMA,SHORT_PAIR,2024-01-09,2024-01-16,2.2489999537102485,0.27659062920600463,0.05509848624014252,0.9163328876101502,5,0.009214940190303235,mean_revert
SUNPHARMA,SHORT_PAIR,2024-01-18,2024-01-23,2.477907748719626,3.910742054841473,0.05720864022872925,0.9279233186212935,2,-0.03245032443700117,stop
SUNPHARMA,SHORT_PAIR,2024-01-24,2024-02-22,3.1953172779850854,1.304640423853767,0.05881641243925206,0.8838262084841672,20,-0.1316395202110443,time
SUNPHARMA,LONG_PAIR,2024-04-23,2024-05-14,-2.2439204869628298,-0.23189600532004237,0.16654138310143685,0.7851442577958662,14,0.04193557555567283,mean_revert
SUNPHARMA,SHORT_PAIR,2024-07-31,2024-08-29,2.3109042479498276,0.7557465573180037,0.050662457403647186,0.7025170845694163,20,-0.04603422250053521,time
SUNPHARMA,SHORT_PAIR,2024-10-04,2024-11-01,2.0126754942803853,0.9255212370859794,0.13838552525347803,0.7560619431476739,20,0.02311181254469004,time
SUNPHARMA,LONG_PAIR,2025-05-12,2025-06-09,-4.231362922220267,-0.8914795143303537,0.07613371007862717,0.840304026265625,20,0.004317842387528266,time
SUNPHARMA,SHORT_PAIR,2025-11-14,2025-12-12,2.354862607084875,0.8494849657630849,0.09467149935414668,0.9105254624675199,20,-0.02021575269757198,time
SUNPHARMA,LONG_PAIR,2026-01-29,2026-02-02,-2.318906140294027,0.3428529040303449,0.1540900503331149,0.8025983573617775,2,0.026290906101469336,mean_revert
SUNPHARMA,SHORT_PAIR,2026-02-25,2026-03-13,2.2789958470372316,0.4684104497901155,0.1336711583804564,0.7313625131138368,11,-0.03342902423076213,mean_revert
AXISBANK,LONG_PAIR,2022-01-17,2022-01-19,-2.229097077390419,-0.21410807714574917,0.07682803619965071,0.8080405653457607,2,0.02533578771165895,mean_revert
AXISBANK,SHORT_PAIR,2022-01-25,2022-01-27,3.5333147058843,4.31435873105327,0.057484925652866746,0.8174363844968644,1,-0.02934039509620942,stop
AXISBANK,SHORT_PAIR,2022-07-22,2022-07-29,2.589386245874755,-0.28196856058786934,0.05666765796707052,0.883671854811324,5,0.009698088879250239,mean_revert
AXISBANK,SHORT_PAIR,2022-09-12,2022-09-28,2.356216691792214,-0.1086828940852221,0.05651483205645332,0.9702824272108634,12,0.1021596891595781,mean_revert
AXISBANK,SHORT_PAIR,2022-10-10,2022-10-21,2.060346223717042,4.012388773015213,0.05430610034134797,0.8680080259606243,9,-0.1579836473377971,stop
AXISBANK,SHORT_PAIR,2023-05-12,2023-05-31,2.616907877667128,0.028876937954386304,0.03425107012907162,0.7821526007768409,13,-0.00420133620773763,mean_revert
AXISBANK,SHORT_PAIR,2023-06-05,2023-06-21,2.0721715879727025,0.2492853604572421,0.055885491330756126,0.8933741694502819,12,-0.015142643060074174,mean_revert
AXISBANK,LONG_PAIR,2023-07-04,2023-07-26,-2.2395258579094013,-0.41370525954346554,0.09099277346814084,0.9019819951466126,16,0.005483932203192582,mean_revert
AXISBANK,LONG_PAIR,2024-01-24,2024-02-14,-2.0679784064425903,-0.2067780551661127,0.04769623454290592,0.8853903872830895,14,0.03473607081984547,mean_revert
AXISBANK,LONG_PAIR,2024-07-24,2024-07-25,-2.6761469011347554,-4.7339800851438945,0.07193423133576352,0.9624022821487933,1,-0.05109777496798284,stop
AXISBANK,LONG_PAIR,2024-07-26,2024-07-29,-4.503404274738565,-3.8558278814725586,0.064799496666962,0.8985181890051427,1,-0.006203576001801632,stop
AXISBANK,LONG_PAIR,2024-07-30,2024-08-28,-3.3024485408861,-0.8573671291133964,0.05714935773558537,0.8208343561682999,20,0.0003634498511076154,time
AXISBANK,SHORT_PAIR,2024-10-25,2024-11-04,2.816005537460955,0.2631350117839468,0.05819134872839663,0.8552830984439134,6,0.04167758467077468,mean_revert
AXISBANK,LONG_PAIR,2024-12-20,2025-01-13,-2.3691414036454526,-0.3534827727691952,0.044729288861467646,0.7997544024768672,15,-0.020087110587405217,mean_revert
AXISBANK,LONG_PAIR,2025-01-17,2025-01-28,-2.181226055598374,-0.499196703682451,0.08328763710162042,0.7833363969638844,7,-0.006432634504993233,mean_revert
AXISBANK,SHORT_PAIR,2025-02-24,2025-03-13,2.3472558735145195,0.4962650810023559,0.09917674570384624,0.9046038383553326,12,-0.0008351913588794936,mean_revert
AXISBANK,LONG_PAIR,2025-06-30,2025-07-18,-2.169356700248628,-3.7935772533626975,0.054067013406373945,0.9075426515266152,14,-0.08135949308772109,stop
AXISBANK,SHORT_PAIR,2025-09-24,2025-10-16,2.012987593140852,0.3515541423702813,0.12178779017750974,0.8554209948192395,15,-0.029703749958843215,mean_revert
AXISBANK,LONG_PAIR,2025-12-22,2025-12-30,-2.350429161682205,-0.19619714356725773,0.0875719533708255,0.9105579436490933,5,0.011160974045131158,mean_revert
AXISBANK,SHORT_PAIR,2026-01-08,2026-01-23,2.0572220692696375,0.13912737077948292,0.0932820613794696,0.7304313247635008,10,0.019395590070406327,mean_revert
AXISBANK,SHORT_PAIR,2026-04-10,2026-04-28,2.0848615596400935,6.870688763251408e-05,0.046334299599746734,0.805879102530808,11,0.045644857502814995,mean_revert
AXISBANK,SHORT_PAIR,2026-06-10,2026-07-03,2.4375210018916555,-0.048003349795303074,0.0857756203128422,0.8074800458785897,16,-0.017095099032569373,mean_revert
TITAN,SHORT_PAIR,2021-11-11,2021-12-10,2.292717939505513,0.25718202039542504,0.3958634975754584,0.9113753699660526,20,0.06663656052708354,mean_revert
TITAN,SHORT_PAIR,2021-12-31,2022-01-17,2.507058671558606,0.4751949553586342,0.12813812720311693,0.7085568688659718,11,-0.022748634355179834,mean_revert
TITAN,SHORT_PAIR,2022-02-14,2022-03-15,2.3416007056242756,1.7272613698449217,0.24478186485454917,0.896398218034624,20,-0.0688976007366195,time
TITAN,LONG_PAIR,2022-06-29,2022-07-07,-2.104490731287654,-0.16769120452645753,0.24117878997297082,0.9427265444915066,6,0.09373462663581346,mean_revert
TITAN,SHORT_PAIR,2022-08-29,2022-09-27,2.2270002244964133,2.371161940151957,0.22411638254858207,0.9479847852875027,20,-0.031070879610109174,time
TITAN,SHORT_PAIR,2022-09-28,2022-10-28,2.3785289267326917,1.492276586489892,0.26353708602106607,0.8825951173673449,20,-0.047365632311301684,time
TITAN,SHORT_PAIR,2023-06-19,2023-06-30,2.3089795995553724,-0.03904463963398776,0.23839789417759183,0.9486077207865301,8,-0.021117064648645933,mean_revert
TITAN,LONG_PAIR,2023-07-17,2023-08-10,-2.97625498755921,-0.29932183338173535,0.29092751293835545,0.9539565203680669,18,-0.012316836105488827,mean_revert
TITAN,SHORT_PAIR,2024-01-17,2024-01-31,3.181411865927168,-0.7405060045864803,0.19244648976375187,0.9762494456782536,8,0.03596653985930126,mean_revert
TITAN,LONG_PAIR,2024-02-02,2024-02-19,-2.5207714556255656,-0.4561040644486415,0.18263804946441559,0.9448324038314801,11,0.020636123038856105,mean_revert
TITAN,LONG_PAIR,2024-11-06,2024-11-12,-2.389879341095498,0.30159421378074686,0.2998571613233061,0.8702996587329732,4,0.014091355091053009,mean_revert
TITAN,SHORT_PAIR,2024-12-20,2024-12-31,2.589921565151656,0.4232739309001275,0.24256379837678232,0.8957733028100973,6,0.03130810092895828,mean_revert
TITAN,LONG_PAIR,2025-03-18,2025-04-07,-2.186314652767425,-0.19548436649403936,0.24396440205455405,0.8028966412058389,13,0.00879457281907892,mean_revert
TITAN,SHORT_PAIR,2025-05-09,2025-06-02,2.2583757973410754,0.3192244326148411,0.13456377997270266,0.7252349682535141,16,-0.00035841795291233994,mean_revert
TITAN,LONG_PAIR,2025-07-08,2025-07-24,-2.8735924083220667,-0.4470151397442423,0.18887982522514002,0.832830356140862,12,0.015931452408374666,mean_revert
TITAN,SHORT_PAIR,2025-12-16,2025-12-22,2.128390124709063,0.28166923471205196,0.37390966096898426,0.9305590251748219,4,0.003421201704944701,mean_revert
TITAN,SHORT_PAIR,2025-12-29,2026-01-07,2.100215081523083,3.737809115078952,0.3708145404311347,0.8822598232463641,7,-0.06983177886499835,stop
TITAN,SHORT_PAIR,2026-07-08,2026-08-05,2.998939861385062,0.5003922835109667,0.3793888458391566,0.8116687453045047,20,-0.0627973243453277,time
ULTRACEMCO,LONG_PAIR,2022-02-17,2022-02-21,-2.804346792372397,-3.546087180240398,0.3090820027939217,0.742136274393031,2,-0.03124810714991255,stop
ULTRACEMCO,LONG_PAIR,2022-02-24,2022-03-28,-2.3607576068419966,-1.6621480493032037,0.4341752363347537,0.7403839946699432,20,-0.03514272805339352,time
ULTRACEMCO,LONG_PAIR,2022-04-04,2022-04-18,-2.2767776352231635,-0.24432976221989705,0.8150879978085749,0.8055432111569009,8,0.024253833486717953,mean_revert
ULTRACEMCO,LONG_PAIR,2022-06-03,2022-06-20,-2.760252064245536,-0.43358954544809625,0.4073974654056976,0.7849807393202713,11,-0.030531412636200708,mean_revert
ULTRACEMCO,LONG_PAIR,2022-09-21,2022-09-28,-2.6106003933884177,-0.4279304556571648,0.4923677894582723,0.9433920298005953,5,0.001590681557346551,mean_revert
ULTRACEMCO,SHORT_PAIR,2022-12-23,2023-01-20,2.661783637379433,1.2948024504460842,0.5855629081656363,0.9518363154572501,20,-0.03148900988787873,time
ULTRACEMCO,SHORT_PAIR,2023-06-06,2023-06-23,2.0526935710144723,0.48142433389380157,0.3174349065064214,0.7789066279445166,13,0.004754068711905068,mean_revert
ULTRACEMCO,LONG_PAIR,2023-07-14,2023-07-25,-2.446946341450474,-0.08240858761557189,0.5766679295215423,0.9010060207128252,7,0.022333965579625397,mean_revert
