date,event,pair,side,ret,pnl,equity,dd
2024-04-29,open,Nifty_BankNifty,SHORT_Y,0.009647320637470924,0.0,482514.39334076457,-0.013257875920709594
2024-05-03,open,Nifty_FinNifty,SHORT_Y,0.010654157642168122,0.0,482514.39334076457,-0.013257875920709594
2024-05-14,close,Nifty_BankNifty,SHORT_Y,0.009647320637470924,1163.7427661882803,483678.13610695285,-0.010878021506336544
2024-05-17,close,Nifty_FinNifty,SHORT_Y,0.010654157642168122,1285.1961028169055,484963.33220976975,-0.008249794970809465
2024-05-29,open,ICICI_SBI,LONG_Y,0.03452044090459966,0.0,484963.33220976975,-0.008249794970809465
2024-05-31,open,TCS_INFY,LONG_Y,-0.010799347571772033,0.0,484963.33220976975,-0.008249794970809465
2024-06-03,open,SBI_AXIS,SHORT_Y,0.05125467167308148,0.0,484963.33220976975,-0.008249794970809465
2024-06-05,close,ICICI_SBI,LONG_Y,0.03452044090459966,4185.287012611272,489148.61922238104,0.0
2024-06-04,close,SBI_AXIS,SHORT_Y,0.05125467167308148,6214.159091473823,495362.7783138549,0.0
2024-06-05,open,SBI_AXIS,LONG_Y,0.03672028693302226,0.0,495362.7783138549,0.0
2024-06-14,close,TCS_INFY,LONG_Y,-0.010799347571772033,-1309.3218960245126,494053.45641783037,-0.002643157607604807
2024-06-07,close,SBI_AXIS,LONG_Y,0.03672028693302226,4547.465838905962,498600.9222567363,0.0
2024-06-21,open,SBI_AXIS,LONG_Y,-0.009031655954670925,0.0,498600.9222567363,0.0
2024-06-24,open,ICICI_SBI,SHORT_Y,-0.019308921345961017,0.0,498600.9222567363,0.0
2024-06-25,open,Nifty_BankNifty,SHORT_Y,0.012907070347167482,0.0,498600.9222567363,0.0
2024-06-26,close,ICICI_SBI,SHORT_Y,-0.019308921345961017,-2406.8614977197362,496194.0607590166,-0.00482723033649024
2024-06-27,open,ICICI_SBI,SHORT_Y,-0.00011888294899675689,0.0,496194.0607590166,-0.00482723033649024
2024-07-05,close,SBI_AXIS,LONG_Y,-0.009031655954670925,-1125.7979971261168,495068.2627618905,-0.007085144325157944
2024-06-28,close,Nifty_BankNifty,SHORT_Y,0.012907070347167482,1608.8692946825702,496677.13205657306,-0.003858376738366087
2024-07-11,close,ICICI_SBI,SHORT_Y,-0.00011888294899675689,-14.747253304426964,496662.38480326865,-0.0038879540067707774
2024-07-15,open,TCS_INFY,SHORT_Y,0.03762479037272598,0.0,496662.38480326865,-0.0038879540067707774
2024-07-24,open,Nifty_BankNifty,LONG_Y,-0.013945215635317199,0.0,496662.38480326865,-0.0038879540067707774
2024-07-24,open,Nifty_FinNifty,LONG_Y,-0.008103181616179539,0.0,496662.38480326865,-0.0038879540067707774
2024-07-30,close,TCS_INFY,SHORT_Y,0.03762479037272598,4671.704528560287,501334.08933182893,0.0
2024-08-07,close,Nifty_BankNifty,LONG_Y,-0.013945215635317199,-1731.5160135081173,499602.5733183208,-0.0034538166271834703
2024-08-07,close,Nifty_FinNifty,LONG_Y,-0.008103181616179539,-1006.1363764964336,498596.43694182433,-0.005460734564556202
2024-08-19,open,TCS_INFY,SHORT_Y,0.02720149713553921,0.0,498596.43694182433,-0.005460734564556202
2024-08-28,close,TCS_INFY,SHORT_Y,0.02720149713553921,3390.6423878157725,501987.0793296401,0.0
2024-09-19,open,TCS_INFY,LONG_Y,-0.017146584467815112,0.0,501987.0793296401,0.0
2024-09-26,open,SUN_CIPLA,SHORT_Y,0.014325664753660372,0.0,501987.0793296401,0.0
2024-10-03,open,MARUTI_MM,LONG_Y,0.002153496644876074,0.0,501987.0793296401,0.0
2024-10-04,close,TCS_INFY,LONG_Y,-0.017146584467815112,-2151.84096436937,499835.2383652707,-0.0042866461169537295
2024-10-07,open,TCS_INFY,LONG_Y,-0.0005097324290144756,0.0,499835.2383652707,-0.0042866461169537295
2024-10-09,close,SUN_CIPLA,SHORT_Y,0.014325664753660372,1797.8246522863844,501633.0630175571,-0.0007052299285387198
2024-10-10,close,MARUTI_MM,LONG_Y,0.002153496644876074,270.25687277687985,501903.319890334,-0.00016685576731967355
2024-10-10,open,HDFC_KOTAK,LONG_Y,0.01677339667776201,0.0,501903.319890334,-0.00016685576731967355
2024-10-11,open,SUN_CIPLA,SHORT_Y,-0.03383488360956596,0.0,501903.319890334,-0.00016685576731967355
2024-10-16,close,HDFC_KOTAK,LONG_Y,0.01677339667776201,2104.6558696015627,504007.97575993557,0.0
2024-10-18,open,Nifty_BankNifty,SHORT_Y,-0.010536805804324062,0.0,504007.97575993557,0.0
2024-10-21,close,TCS_INFY,LONG_Y,-0.0005097324290144756,-63.69555753973971,503944.2802023958,-0.000126378074560618
2024-10-21,open,HDFC_KOTAK,SHORT_Y,-0.01875372694642466,0.0,503944.2802023958,-0.000126378074560618
2024-10-25,close,SUN_CIPLA,SHORT_Y,-0.03383488360956596,-4245.460102936051,499698.8200994597,-0.008549776725216618
2024-11-01,close,Nifty_BankNifty,SHORT_Y,-0.010536805804324062,-1327.6585411032277,498371.1615583565,-0.011183978176297682
2024-11-04,close,HDFC_KOTAK,SHORT_Y,-0.01875372694642466,-2362.7083567820623,496008.45320157445,-0.0158718173979282
2024-11-05,open,Nifty_BankNifty,SHORT_Y,0.010174510496910982,0.0,496008.45320157445,-0.0158718173979282
2024-11-13,close,Nifty_BankNifty,SHORT_Y,0.010174510496910982,1261.6608034139997,497270.11400498846,-0.013368561766880505
2024-12-04,open,Nifty_BankNifty,SHORT_Y,0.007639722897527457,0.0,497270.11400498846,-0.013368561766880505
2024-12-18,close,Nifty_BankNifty,SHORT_Y,0.007639722897527457,949.7514690549998,498219.8654740435,-0.011484164069357927
2024-12-26,open,RELIANCE_BPCL,LONG_Y,0.047457151156507726,0.0,498219.8654740435,-0.011484164069357927
2024-12-27,open,ICICI_SBI,SHORT_Y,0.01851565200989605,0.0,498219.8654740435,-0.011484164069357927
2025-01-03,close,ICICI_SBI,SHORT_Y,0.01851565200989605,2306.216413383653,500526.08188742714,-0.006908410263267162
2025-01-03,open,RELIANCE_ONGC,LONG_Y,0.008442897371806313,0.0,500526.08188742714,-0.006908410263267162
2025-01-07,close,RELIANCE_BPCL,LONG_Y,0.047457151156507726,5911.023866244156,506437.1057536713,0.0
2025-01-10,open,Nifty_BankNifty,LONG_Y,0.012211785136557962,0.0,506437.1057536713,0.0
2025-01-17,close,RELIANCE_ONGC,LONG_Y,0.008442897371806313,1056.4725853219675,507493.5783389933,0.0
2025-01-16,close,Nifty_BankNifty,LONG_Y,0.012211785136557962,1546.125280161029,509039.70361915434,0.0
2025-01-21,open,ICICI_SBI,LONG_Y,0.02967144151122808,0.0,509039.70361915434,0.0
2025-01-27,close,ICICI_SBI,LONG_Y,0.02967144151122808,3775.9854482071537,512815.6890673615,0.0
2025-01-28,open,Nifty_FinNifty,SHORT_Y,0.0043694760198164095,0.0,512815.6890673615,0.0
2025-01-31,close,Nifty_FinNifty,SHORT_Y,0.0043694760198164095,560.1839639913661,513375.8730313529,0.0
2025-02-06,open,ICICI_SBI,SHORT_Y,-0.009249596912252717,0.0,513375.8730313529,0.0
2025-02-11,open,Nifty_FinNifty,SHORT_Y,-0.015302526283276718,0.0,513375.8730313529,0.0
2025-02-12,open,Nifty_BankNifty,SHORT_Y,-0.005127999384191867,0.0,513375.8730313529,0.0
2025-02-20,close,ICICI_SBI,SHORT_Y,-0.009249596912252717,-1187.129972503961,512188.7430588489,-0.0023123992280632555
2025-02-25,close,Nifty_FinNifty,SHORT_Y,-0.015302526283276718,-1963.9869475656021,510224.75611128326,-0.006138030798882421
2025-02-27,close,Nifty_BankNifty,SHORT_Y,-0.005127999384191867,-658.1477901909349,509566.6083210923,-0.007420030644930464
2025-02-27,open,Nifty_FinNifty,SHORT_Y,-0.008684116058653157,0.0,509566.6083210923,-0.007420030644930464
2025-02-27,open,SBI_AXIS,LONG_Y,0.030313410115545752,0.0,509566.6083210923,-0.007420030644930464
2025-02-28,open,Nifty_BankNifty,SHORT_Y,0.012131429376302683,0.0,509566.6083210923,-0.007420030644930464
2025-03-07,close,Nifty_BankNifty,SHORT_Y,0.012131429376302683,1545.4428303423556,511112.05115143466,-0.0044096771952895075
2025-03-07,open,RELIANCE_ONGC,SHORT_Y,0.003846357445013271,0.0,511112.05115143466,-0.0044096771952895075
2025-03-13,close,Nifty_FinNifty,SHORT_Y,-0.008684116058653157,-1106.2838915686555,510005.767259866,-0.006564597108133063
2025-03-13,close,SBI_AXIS,LONG_Y,0.030313410115545752,3861.675394806235,513867.44265467225,0.0
2025-03-24,close,RELIANCE_ONGC,SHORT_Y,0.003846357445013271,491.47991079558113,514358.92256546783,0.0
2025-03-24,open,Nifty_BankNifty,SHORT_Y,-0.018265999856525994,0.0,514358.92256546783,0.0
2025-04-08,close,Nifty_BankNifty,SHORT_Y,-0.018265999856525994,-2348.820001445925,512010.1025640219,-0.0045664999641314985
2025-04-15,open,HDFC_KOTAK,SHORT_Y,0.006923617089039158,0.0,512010.1025640219,-0.0045664999641314985
2025-04-21,open,Nifty_BankNifty,SHORT_Y,0.015654004415741857,0.0,512010.1025640219,-0.0045664999641314985
2025-04-28,open,RELIANCE_ONGC,SHORT_Y,-0.031655524885454395,0.0,512010.1025640219,-0.0045664999641314985
2025-04-30,close,HDFC_KOTAK,SHORT_Y,0.006923617089039158,886.2404739682385,512896.3430379901,-0.0028434998661689415
2025-04-29,close,RELIANCE_ONGC,SHORT_Y,-0.031655524885454395,-4051.987135829863,508844.3559021602,-0.010721242349219118
2025-04-30,open,ICICI_SBI,SHORT_Y,0.011879844240975629,0.0,508844.3559021602,-0.010721242349219118
2025-05-05,close,Nifty_BankNifty,SHORT_Y,0.015654004415741857,2003.75210161041,510848.10800377064,-0.006825612247934432
2025-05-05,open,HDFC_KOTAK,SHORT_Y,0.00872512651036672,0.0,510848.10800377064,-0.006825612247934432
2025-05-14,close,ICICI_SBI,SHORT_Y,0.011879844240975629,1511.2479227543079,512359.35592652496,-0.00388749285998502
2025-05-19,close,HDFC_KOTAK,SHORT_Y,0.00872512651036672,1114.3035924785952,513473.6595190036,-0.001721099814986804
2025-05-21,open,HDFC_KOTAK,SHORT_Y,-0.014657379689334171,0.0,513473.6595190036,-0.001721099814986804
2025-05-30,open,SBI_AXIS,SHORT_Y,0.01888526057620743,0.0,513473.6595190036,-0.001721099814986804
2025-06-04,close,HDFC_KOTAK,SHORT_Y,-0.014657379689334171,-1881.5445970104831,511592.1149219931,-0.005379138033952513
2025-06-05,open,TCS_INFY,LONG_Y,-0.019161186023142318,0.0,511592.1149219931,-0.005379138033952513
2025-06-12,close,SBI_AXIS,SHORT_Y,0.01888526057620743,2424.270964758799,514016.38588675193,-0.0006659487445215273
2025-06-19,close,TCS_INFY,LONG_Y,-0.019161186023142318,-2450.677920498278,511565.7079662536,-0.005430477584178917
2025-06-30,open,SBI_AXIS,SHORT_Y,-0.00543288770120251,0.0,511565.7079662536,-0.005430477584178917
2025-07-04,open,RELIANCE_BPCL,LONG_Y,-0.019342387624284585,0.0,511565.7079662536,-0.005430477584178917
2025-07-14,close,SBI_AXIS,SHORT_Y,-0.00543288770120251,-694.8197607917035,510870.8882054619,-0.0067813237157599016
2025-07-18,close,RELIANCE_BPCL,LONG_Y,-0.019342387624284585,-2473.7255546937117,508397.1626507682,-0.011590661021226523
2025-07-21,open,Nifty_FinNifty,SHORT_Y,0.0031846595987548576,0.0,508397.1626507682,-0.011590661021226523
2025-07-21,open,RELIANCE_BPCL,LONG_Y,0.034726356709720074,0.0,508397.1626507682,-0.011590661021226523
2025-07-24,open,HDFC_KOTAK,SHORT_Y,-0.061185441018136,0.0,508397.1626507682,-0.011590661021226523
2025-08-04,close,Nifty_FinNifty,SHORT_Y,0.0031846595987548576,404.76797600387584,508801.93062677205,-0.010803724199007103
2025-08-04,close,RELIANCE_BPCL,LONG_Y,0.034726356709720074,4413.695305105038,513215.6259318771,-0.0022227603788581574
2025-07-28,close,HDFC_KOTAK,SHORT_Y,-0.061185441018136,-7776.626152289068,505438.9997795881,-0.0173418257068233
2025-08-20,open,Nifty_BankNifty,LONG_Y,-0.012386598062511522,0.0,505438.9997795881,-0.0173418257068233
2025-08-22,open,MARUTI_MM,SHORT_Y,-0.06795282889414861,0.0,505438.9997795881,-0.0173418257068233
2025-08-25,open,Nifty_FinNifty,LONG_Y,-0.006856076527875038,0.0,505438.9997795881,-0.0173418257068233
2025-09-04,close,Nifty_BankNifty,LONG_Y,-0.012386598062511522,-1565.1674338469018,503873.83234574116,-0.020384773666276
2025-08-29,close,MARUTI_MM,SHORT_Y,-0.06795282889414861,-8586.50246711299,495287.3298786282,-0.0370783743610712
2025-09-05,open,Nifty_BankNifty,LONG_Y,0.0008657465691295219,0.0,495287.3298786282,-0.0370783743610712
2025-09-09,close,Nifty_FinNifty,LONG_Y,-0.006856076527875038,-866.3321156653676,494420.9977629628,-0.03876266927199512
2025-09-19,close,Nifty_BankNifty,LONG_Y,0.0008657465691295219,107.19832664393601,494528.1960896068,-0.038554257748560694
2025-09-25,open,TCS_INFY,LONG_Y,0.0027763760902239643,0.0,494528.1960896068,-0.038554257748560694
2025-09-26,open,MARUTI_MM,SHORT_Y,0.012251584977662766,0.0,494528.1960896068,-0.038554257748560694
2025-09-29,open,RELIANCE_BPCL,LONG_Y,0.014226885733410022,0.0,494528.1960896068,-0.038554257748560694
2025-10-10,close,TCS_INFY,LONG_Y,0.0027763760902239643,343.2490648911931,494871.445154498,-0.03788692400585214
2025-10-13,close,MARUTI_MM,SHORT_Y,0.012251584977662766,1514.6885545605232,496386.1337090585,-0.03494211545270065
2025-10-14,close,RELIANCE_BPCL,LONG_Y,0.014226885733410022,1758.899034429055,498145.03274348757,-0.03152252077422946
2025-10-29,open,SBI_AXIS,SHORT_Y,-0.0275786535106817,0.0,498145.03274348757,-0.03152252077422946
2025-11-04,close,SBI_AXIS,SHORT_Y,-0.0275786535106817,-3434.5423140249586,494710.49042946263,-0.03819984698234591
2025-11-06,open,SBI_AXIS,SHORT_Y,0.018378124146590902,0.0,494710.49042946263,-0.03819984698234591
2025-11-20,close,SBI_AXIS,SHORT_Y,0.018378124146590902,2272.9627024333836,496983.45313189604,-0.033780826328253744
2025-11-20,open,HDFC_KOTAK,SHORT_Y,0.029779046195424347,0.0,496983.45313189604,-0.033780826328253744
2025-11-26,open,RELIANCE_ONGC,SHORT_Y,-0.00969901781064983,0.0,496983.45313189604,-0.033780826328253744
2025-12-01,open,RELIANCE_BPCL,SHORT_Y,0.032283461245654066,0.0,496983.45313189604,-0.033780826328253744
2025-12-02,close,HDFC_KOTAK,SHORT_Y,0.029779046195424347,3699.9233022940607,500683.3764341901,-0.026587554976334915
2025-12-10,close,RELIANCE_ONGC,SHORT_Y,-0.00969901781064983,-1205.0628408811285,499478.31359330897,-0.028930399219943226
2025-12-15,close,RELIANCE_BPCL,SHORT_Y,0.032283461245654066,4011.086512228725,503489.4001055377,-0.021132174407933357
2025-12-17,open,SBI_AXIS,SHORT_Y,0.023595927264841943,0.0,503489.4001055377,-0.021132174407933357
2025-12-22,open,Nifty_FinNifty,LONG_Y,0.0069691936086629935,0.0,503489.4001055377,-0.021132174407933357
2026-01-01,close,SBI_AXIS,SHORT_Y,0.023595927264841943,2970.0748158772926,506459.474921415,-0.015357850904292203
2026-01-02,close,Nifty_FinNifty,LONG_Y,0.0069691936086629935,877.2287773112695,507336.70369872625,-0.013652371055831725
2026-01-08,open,Nifty_BankNifty,SHORT_Y,-0.008756911775857107,0.0,507336.70369872625,-0.013652371055831725
2026-01-13,open,TCS_INFY,SHORT_Y,0.01770239521798117,0.0,507336.70369872625,-0.013652371055831725
2026-01-14,close,TCS_INFY,SHORT_Y,0.01770239521798117,2245.2687093656655,509581.97240809194,-0.009287192168359604
2026-01-16,open,TCS_INFY,LONG_Y,-0.01070292893688543,0.0,509581.97240809194,-0.009287192168359604
2026-01-19,open,Nifty_FinNifty,SHORT_Y,0.002592015173591894,0.0,509581.97240809194,-0.009287192168359604
2026-01-20,close,TCS_INFY,LONG_Y,-0.01070292893688543,-1363.50490955043,508218.4674985415,-0.011938074363130657
2026-01-21,close,Nifty_FinNifty,SHORT_Y,0.002592015173591894,330.211051167665,508548.6785497092,-0.011296088705487706
2026-01-21,open,TCS_INFY,LONG_Y,0.01312898860210282,0.0,508548.6785497092,-0.011296088705487706
2026-01-23,close,Nifty_BankNifty,SHORT_Y,-0.008756911775857107,-1110.6756887359759,507438.00286097324,-0.013455428497235244
2026-01-28,close,TCS_INFY,LONG_Y,0.01312898860210282,1669.1824510733957,509107.1853120466,-0.01021025790167518
2026-01-29,open,Nifty_FinNifty,SHORT_Y,0.009621624600046647,0.0,509107.1853120466,-0.01021025790167518
2026-02-02,close,Nifty_FinNifty,SHORT_Y,0.009621624600046647,1224.6095545647236,510331.7948666113,-0.007829411568813449
2026-02-03,open,SUN_CIPLA,SHORT_Y,0.00043900918972689107,0.0,510331.7948666113,-0.007829411568813449
2026-02-04,open,Nifty_FinNifty,SHORT_Y,-0.014809692015258225,0.0,510331.7948666113,-0.007829411568813449
2026-02-04,open,TCS_INFY,LONG_Y,0.003087853068513252,0.0,510331.7948666113,-0.007829411568813449
2026-02-17,close,SUN_CIPLA,SHORT_Y,0.00043900918972689107,56.01008693906525,510387.8049535504,-0.007720518567288948
2026-02-12,close,Nifty_FinNifty,SHORT_Y,-0.014809692015258225,-1889.4641768921128,508498.34077665827,-0.011393953777604882
2026-02-18,close,TCS_INFY,LONG_Y,0.003087853068513252,393.9573996846853,508892.29817634297,-0.01062803452861083
2026-03-09,open,TCS_INFY,LONG_Y,-0.009419065733365956,0.0,508892.29817634297,-0.01062803452861083
2026-03-11,open,SBI_AXIS,SHORT_Y,0.0008384390334154335,0.0,508892.29817634297,-0.01062803452861083
2026-03-23,close,TCS_INFY,LONG_Y,-0.009419065733365956,-1198.3225019316606,507693.9756744113,-0.012957774422992063
2026-03-24,open,TCS_INFY,LONG_Y,0.02819533936781704,0.0,507693.9756744113,-0.012957774422992063
2026-03-25,close,SBI_AXIS,SHORT_Y,0.0008384390334154335,106.66879164888289,507800.64446606016,-0.012750392404387467
2026-04-09,close,TCS_INFY,LONG_Y,0.02819533936781704,3578.650984784069,511379.2954508442,-0.00579289477426026
2026-04-24,open,TCS_INFY,SHORT_Y,0.016761927643408114,0.0,511379.2954508442,-0.00579289477426026
2026-04-30,open,HDFC_KOTAK,LONG_Y,0.03726098506937878,0.0,511379.2954508442,-0.00579289477426026
2026-05-04,open,Nifty_BankNifty,LONG_Y,-0.003738994498735687,0.0,511379.2954508442,-0.00579289477426026
2026-05-08,close,TCS_INFY,SHORT_Y,0.016761927643408114,2142.9256871710177,513522.2211380152,-0.0016266878841711963
2026-05-06,close,HDFC_KOTAK,LONG_Y,0.03726098506937878,4763.6240731458365,518285.84521116107,0.0
2026-05-11,open,HDFC_KOTAK,LONG_Y,-0.0004400711356660758,0.0,518285.84521116107,0.0
2026-05-11,open,ICICI_SBI,SHORT_Y,-0.004660794918790512,0.0,518285.84521116107,0.0
2026-05-18,close,Nifty_BankNifty,LONG_Y,-0.003738994498735687,-478.01109311450955,517807.83411804656,-0.0009222923943056349
2026-05-25,close,HDFC_KOTAK,LONG_Y,-0.0004400711356660758,-57.02066012543191,517750.81345792115,-0.00103231017822214
2026-05-25,close,ICICI_SBI,SHORT_Y,-0.004660794918790512,-603.9060084603063,517146.9074494608,-0.0021975089079198096
2026-06-02,open,Nifty_FinNifty,LONG_Y,0.009631181758955165,0.0,517146.9074494608,-0.0021975089079198096
2026-06-03,open,TCS_INFY,LONG_Y,0.01818828963136912,0.0,517146.9074494608,-0.0021975089079198096
2026-06-05,close,Nifty_FinNifty,LONG_Y,0.009631181758955165,1245.1839654318305,518392.09141489264,0.0
2026-06-09,open,Nifty_BankNifty,SHORT_Y,-0.008249971301182935,0.0,518392.09141489264,0.0
2026-06-12,open,Nifty_FinNifty,SHORT_Y,-0.008669509244121076,0.0,518392.09141489264,0.0
2026-06-17,close,TCS_INFY,LONG_Y,0.01818828963136912,2351.5044336644087,520743.5958485571,0.0
2026-06-23,close,Nifty_BankNifty,SHORT_Y,-0.008249971301182935,-1069.179969233266,519674.4158793238,-0.0020531792954477934
2026-06-24,open,Nifty_BankNifty,SHORT_Y,0.009743392883733742,0.0,519674.4158793238,-0.0020531792954477934
2026-06-29,close,Nifty_FinNifty,SHORT_Y,-0.008669509244121076,-1123.5512571501674,518550.8646221736,-0.004210769453266927
2026-06-30,open,Nifty_FinNifty,SHORT_Y,0.006358843861518332,0.0,518550.8646221736,-0.004210769453266927
2026-07-09,close,Nifty_BankNifty,SHORT_Y,0.009743392883733742,1265.8480013842732,519816.7126235579,-0.0017799224654675427
2026-07-14,close,Nifty_FinNifty,SHORT_Y,0.006358843861518332,824.345995596933,520641.05861915485,-0.00019690540646044585
2026-07-24,open,TCS_INFY,SHORT_Y,0.03068797784673921,0.0,520641.05861915485,-0.00019690540646044585
2026-08-07,close,TCS_INFY,SHORT_Y,0.03068797784673921,3994.355318251869,524635.4139374067,0.0
