side,hold,ret,reason,entry_z,symbol
LONG,2,-0.0019367648159954306,cut_wrong,-2.017815071710509,BRITANNIA
LONG,4,0.007907070839568531,time,-2.612668640619818,BRITANNIA
LONG,4,0.010030660841047187,mean_revert,-2.0423516938154145,BRITANNIA
LONG,2,-0.014609048147729845,cut_wrong,-2.3685187204518963,BRITANNIA
LONG,2,-0.014842375757203416,cut_wrong,-2.376841925789856,BRITANNIA
LONG,1,-0.027062968418378946,stop,-2.6871013213887696,BRITANNIA
LONG,2,-0.00127090561751006,cut_wrong,-3.5912899049481273,BRITANNIA
LONG,4,0.03781443476125751,time,-2.7281837624197416,BRITANNIA
SHORT,2,-0.012298064690115316,cut_wrong,2.044896953642021,BRITANNIA
SHORT,3,-0.0035428595404226643,cut_wrong,2.549873415446935,BRITANNIA
SHORT,2,-0.0076795540931359554,cut_wrong,2.1822301301940152,BRITANNIA
SHORT,2,-0.0025245304460077057,cut_wrong,2.2252407877613503,BRITANNIA
LONG,2,-0.0108338213058441,cut_wrong,-2.1655709833403702,BRITANNIA
LONG,2,-0.002147389852548959,cut_wrong,-2.066539437886232,BRITANNIA
LONG,4,0.004330264201359879,time,-2.2958023413944533,BRITANNIA
SHORT,2,-0.00520359187244813,cut_wrong,2.224964924739116,BRITANNIA
SHORT,4,-0.005097247667334702,cut_wrong,2.0543974192177727,BRITANNIA
LONG,2,-0.024199558534530784,cut_wrong,-2.239454941971317,BRITANNIA
LONG,4,0.0073040348070207185,time,-2.3268168291519515,BRITANNIA
LONG,2,-0.015281377357530254,cut_wrong,-2.2007773765478644,BRITANNIA
SHORT,4,0.03934148351116347,mean_revert,2.665418895102004,BRITANNIA
SHORT,4,0.02818067790276573,time,2.7706768339770793,BRITANNIA
LONG,2,-0.01693184870557298,cut_wrong,-3.5848870108270074,BRITANNIA
LONG,2,-0.020072926034149632,cut_wrong,-2.026368175119131,BRITANNIA
LONG,4,0.015390327529924194,time,-2.85319356464872,BRITANNIA
LONG,2,-0.013796734605814834,cut_wrong,-2.0618491141443402,BRITANNIA
LONG,2,-0.0009315640949293345,cut_wrong,-2.640799068931791,BRITANNIA
LONG,4,0.008450784291664654,time,-2.5113793400143583,BRITANNIA
SHORT,4,0.019263823707598896,time,2.4118035163713376,BRITANNIA
SHORT,2,-0.012723847114008976,cut_wrong,2.1330034734680443,BRITANNIA
LONG,4,0.017789131959487236,time,-2.0455172768427468,BRITANNIA
LONG,2,-0.027902579267843973,cut_wrong,-2.1623194201293123,BRITANNIA
LONG,4,0.013281390107057393,time,-2.194184216680145,BRITANNIA
LONG,3,-0.01855936313807382,cut_wrong,-2.2884464334009786,BRITANNIA
LONG,2,-0.017877838596795727,cut_wrong,-2.7788441322253328,TATACONSUM
LONG,3,-0.0016541740706745162,cut_wrong,-2.2492536583583846,TATACONSUM
SHORT,2,-0.030737313274147388,cut_wrong,3.204063351999395,TATACONSUM
SHORT,3,-0.004252447023922783,cut_wrong,2.9302829034569227,TATACONSUM
SHORT,4,0.020513129240461617,time,2.4678689930580915,TATACONSUM
LONG,3,0.05761050088625567,mean_revert,-2.0515704114408124,TATACONSUM
LONG,2,-0.015658308343647568,cut_wrong,-2.164139154079294,TATACONSUM
LONG,2,-0.002453870634094161,cut_wrong,-2.113654965880493,TATACONSUM
LONG,2,-0.0006520759298567578,cut_wrong,-2.354461330560501,TATACONSUM
SHORT,2,-0.022517183066193075,cut_wrong,2.3320751647904574,TATACONSUM
SHORT,4,-0.011681430937716963,cut_wrong,3.4555833192867804,TATACONSUM
SHORT,2,-0.0004817013364886282,cut_wrong,2.1583661226746242,TATACONSUM
SHORT,2,-1.2959374371467524e-05,cut_wrong,3.5472227930004183,TATACONSUM
SHORT,2,-0.003227255857303874,cut_wrong,2.1770867825353912,TATACONSUM
SHORT,2,0.010310542755183894,mean_revert,2.2836384477507496,TATACONSUM
LONG,2,-0.015505232432769307,cut_wrong,-2.2228962520668167,TATACONSUM
LONG,2,-0.022242994259671144,cut_wrong,-2.7979879198169817,TATACONSUM
SHORT,1,-0.026031787474149602,stop,2.133885810466877,TATACONSUM
SHORT,4,0.025678400930599057,time,3.375074432691812,TATACONSUM
SHORT,2,-0.05835373814818199,stop,2.241679202271852,TATACONSUM
SHORT,2,-0.004954068655591229,cut_wrong,3.0701870199431496,TATACONSUM
SHORT,4,0.01021070347183812,time,3.4459659250352526,TATACONSUM
SHORT,2,-0.026920253887651936,cut_wrong,2.0201847608778434,TATACONSUM
SHORT,3,-0.01066511598614144,cut_wrong,2.1882447929041957,TATACONSUM
SHORT,1,-0.04327542161118375,stop,2.2120674601588632,TATACONSUM
SHORT,4,0.018017077758143936,time,2.5874571361600656,TATACONSUM
LONG,2,-0.03314429576593934,cut_wrong,-2.374205611225945,TATACONSUM
LONG,2,-0.005608443551442939,cut_wrong,-2.7279804839578303,TATACONSUM
LONG,2,-0.024490101801496737,cut_wrong,-2.67865388563194,TATACONSUM
SHORT,2,0.027266578170101443,mean_revert,2.4025042942545842,TATACONSUM
SHORT,4,0.006577412425579932,time,2.4095638011400675,TATACONSUM
SHORT,2,0.040257987211499244,mean_revert,2.1128591442802835,TATACONSUM
SHORT,1,-0.005253898107782874,stop,3.902447259163631,TATACONSUM
SHORT,4,0.0252005414483409,time,3.558263789159234,TATACONSUM
SHORT,4,-0.013528801852784746,cut_wrong,2.062233057820323,TATACONSUM
SHORT,1,0.013491014895481641,stop,4.649909813005803,TATACONSUM
